,DUID,BIDTYPE,CAPACITYBAND,BID,INDEX,PRICE,DISPATCHED
0,BLOWERNG,ENERGY,BANDAVAIL1,80,0,-981.5,68.0
1,BLUFF1,ENERGY,BANDAVAIL1,53,1,-986.3,2.842
2,BOCORWF1,ENERGY,BANDAVAIL1,113,2,-973.88,76.162
3,BRAEMAR1,ENERGY,BANDAVAIL1,110,3,-954.9,110.0
4,BROKENH1,ENERGY,BANDAVAIL1,53,4,-1122.0,52.894
5,BW01,ENERGY,BANDAVAIL1,250,5,-959.0,250.0
6,BW01,LOWER5MIN,BANDAVAIL1,3,6,0.01,3.0
7,BW01,LOWER60SEC,BANDAVAIL1,3,7,0.01,3.0
8,BW01,LOWER6SEC,BANDAVAIL1,3,8,0.01,3.0
9,BW01,LOWERREG,BANDAVAIL1,5,9,0.01,5.0
10,BW01,RAISE5MIN,BANDAVAIL1,16,10,0.01,16.0
11,BW01,RAISE60SEC,BANDAVAIL1,13,11,0.01,13.0
12,BW01,RAISE6SEC,BANDAVAIL1,13,12,0.01,13.0
13,BW01,RAISEREG,BANDAVAIL1,8,13,7.4,8.0
14,BW02,ENERGY,BANDAVAIL1,250,14,-959.0,250.0
15,BW02,LOWER5MIN,BANDAVAIL1,3,15,0.01,3.0
16,BW02,LOWER60SEC,BANDAVAIL1,3,16,0.01,3.0
17,BW02,LOWER6SEC,BANDAVAIL1,3,17,0.01,3.0
18,BW02,LOWERREG,BANDAVAIL1,5,18,0.01,5.0
19,BW02,RAISE5MIN,BANDAVAIL1,16,19,0.01,16.0
20,BW02,RAISE60SEC,BANDAVAIL1,13,20,0.01,13.0
21,BW02,RAISE6SEC,BANDAVAIL1,13,21,0.01,13.0
22,BW02,RAISEREG,BANDAVAIL1,8,22,7.4,8.0
23,BW03,ENERGY,BANDAVAIL1,250,23,-960.3,250.0
24,BW03,LOWER5MIN,BANDAVAIL1,3,24,0.01,3.0
25,BW03,LOWER60SEC,BANDAVAIL1,3,25,0.01,3.0
26,BW03,LOWER6SEC,BANDAVAIL1,3,26,0.01,3.0
27,BW03,LOWERREG,BANDAVAIL1,5,27,0.01,5.0
28,BW03,RAISE5MIN,BANDAVAIL1,16,28,0.01,16.0
29,BW03,RAISE60SEC,BANDAVAIL1,13,29,0.01,13.0
30,BW03,RAISE6SEC,BANDAVAIL1,13,30,0.01,13.0
31,BW03,RAISEREG,BANDAVAIL1,8,31,7.4,8.0
32,BW04,ENERGY,BANDAVAIL1,250,32,-960.3,250.0
33,BW04,LOWER5MIN,BANDAVAIL1,3,33,0.01,3.0
34,BW04,LOWER60SEC,BANDAVAIL1,3,34,0.01,3.0
35,BW04,LOWER6SEC,BANDAVAIL1,3,35,0.01,3.0
36,BW04,LOWERREG,BANDAVAIL1,5,36,0.01,5.0
37,BW04,RAISE5MIN,BANDAVAIL1,16,37,0.01,16.0
38,BW04,RAISE60SEC,BANDAVAIL1,13,38,0.01,13.0
39,BW04,RAISE6SEC,BANDAVAIL1,13,39,0.01,13.0
40,BW04,RAISEREG,BANDAVAIL1,8,40,7.4,8.0
41,CALL_B_1,ENERGY,BANDAVAIL1,140,41,-945.6,140.0
42,CALL_B_2,ENERGY,BANDAVAIL1,140,42,-945.6,140.0
43,CLEMGPWF,ENERGY,BANDAVAIL1,57,43,-982.2,8.411
44,CPP_3,ENERGY,BANDAVAIL1,406,44,-941.0,386.57501
45,CPSA,ENERGY,BANDAVAIL1,125,45,-964.0,125.0
46,DDPS1,ENERGY,BANDAVAIL1,360,46,-954.9,360.0
47,ER01,ENERGY,BANDAVAIL1,600,47,-982.9,600.0
48,ER02,ENERGY,BANDAVAIL1,600,48,-982.9,600.0
49,ER02,LOWERREG,BANDAVAIL1,4,49,0.01,4.0
50,ER02,RAISE5MIN,BANDAVAIL1,20,50,0.01,20.0
51,ER02,RAISE60SEC,BANDAVAIL1,15,51,0.01,15.0
52,ER02,RAISE6SEC,BANDAVAIL1,15,52,0.01,15.0
53,ER02,RAISEREG,BANDAVAIL1,5,53,0.01,0.0
54,ER03,ENERGY,BANDAVAIL1,210,54,-984.6,210.0
55,ER03,LOWERREG,BANDAVAIL1,4,55,0.01,4.0
56,ER03,RAISE5MIN,BANDAVAIL1,20,56,0.01,0.0
57,ER03,RAISE60SEC,BANDAVAIL1,15,57,0.01,0.0
58,ER03,RAISE6SEC,BANDAVAIL1,15,58,0.01,0.0
59,ER03,RAISEREG,BANDAVAIL1,5,59,0.01,0.0
60,ER04,ENERGY,BANDAVAIL1,210,60,-984.6,210.0
61,ER04,LOWERREG,BANDAVAIL1,5,61,0.01,5.0
62,ER04,RAISE5MIN,BANDAVAIL1,16,62,0.01,0.0
63,ER04,RAISE60SEC,BANDAVAIL1,8,63,0.01,0.0
64,ER04,RAISE6SEC,BANDAVAIL1,8,64,0.01,0.0
65,ER04,RAISEREG,BANDAVAIL1,2,65,0.01,0.0
66,GORDON,LOWERREG,BANDAVAIL1,10,66,0.1,10.0
67,GORDON,RAISEREG,BANDAVAIL1,10,67,0.1,0.0
68,GSTONE1,ENERGY,BANDAVAIL1,110,68,-966.2,110.0
69,GSTONE1,LOWER6SEC,BANDAVAIL1,5,69,0.45,0.0
70,GSTONE1,RAISE60SEC,BANDAVAIL1,3,70,0.74,3.0
71,GSTONE1,RAISE6SEC,BANDAVAIL1,3,71,0.74,3.0
72,GSTONE1,RAISEREG,BANDAVAIL1,5,72,0.77,5.0
73,GSTONE2,ENERGY,BANDAVAIL1,110,73,-966.2,110.0
74,GSTONE3,ENERGY,BANDAVAIL1,110,74,-960.3,110.0
75,GSTONE3,LOWER6SEC,BANDAVAIL1,5,75,0.45,0.0
76,GSTONE3,RAISE6SEC,BANDAVAIL1,3,76,0.74,2.97502
77,GSTONE3,RAISEREG,BANDAVAIL1,5,77,0.77,5.0
78,GSTONE4,ENERGY,BANDAVAIL1,110,78,-960.3,110.0
79,GSTONE4,LOWER6SEC,BANDAVAIL1,5,79,0.45,0.0
80,GSTONE4,RAISE6SEC,BANDAVAIL1,3,80,0.74,3.0
81,GSTONE4,RAISEREG,BANDAVAIL1,5,81,0.77,5.0
82,GSTONE5,ENERGY,BANDAVAIL1,110,82,-966.2,110.0
83,GSTONE5,LOWER6SEC,BANDAVAIL1,5,83,0.45,0.0
84,GSTONE5,RAISE60SEC,BANDAVAIL1,3,84,0.45,3.0
85,GSTONE5,RAISE6SEC,BANDAVAIL1,3,85,0.74,3.0
86,GSTONE5,RAISEREG,BANDAVAIL1,5,86,0.77,5.0
87,HALLWF1,ENERGY,BANDAVAIL1,95,87,-990.0,20.536
88,HALLWF2,ENERGY,BANDAVAIL1,71,88,-987.1,8.085
89,HUMENSW,ENERGY,BANDAVAIL1,70,89,-1000.0,38.0
90,HWPS1,ENERGY,BANDAVAIL1,220,90,-970.1,140.0
91,HWPS3,ENERGY,BANDAVAIL1,220,91,-970.1,99.0
92,HWPS4,ENERGY,BANDAVAIL1,220,92,-970.1,140.0
93,HWPS5,ENERGY,BANDAVAIL1,220,93,-970.1,140.0
94,HWPS6,ENERGY,BANDAVAIL1,220,94,-970.1,140.0
95,HWPS7,ENERGY,BANDAVAIL1,220,95,-970.1,130.0
96,HWPS8,ENERGY,BANDAVAIL1,220,96,-970.1,130.0
97,KAREEYA3,ENERGY,BANDAVAIL1,5,97,-1049.5,5.0
98,LD01,ENERGY,BANDAVAIL1,220,98,-959.3,220.0
99,LD01,LOWER60SEC,BANDAVAIL1,1,99,0.04,0.0
100,LD01,LOWER6SEC,BANDAVAIL1,1,100,0.04,0.0
101,LD01,LOWERREG,BANDAVAIL1,1,101,0.01,0.5
102,LD01,RAISE60SEC,BANDAVAIL1,2,102,0.01,2.0
103,LD01,RAISE6SEC,BANDAVAIL1,2,103,0.01,2.0
104,LD01,RAISEREG,BANDAVAIL1,1,104,0.01,1.0
105,LD02,ENERGY,BANDAVAIL1,220,105,-959.3,220.0
106,LD02,LOWER60SEC,BANDAVAIL1,1,106,0.04,0.0
107,LD02,LOWER6SEC,BANDAVAIL1,1,107,0.04,0.0
108,LD02,LOWERREG,BANDAVAIL1,1,108,0.01,0.5
109,LD02,RAISE60SEC,BANDAVAIL1,2,109,0.01,2.0
110,LD02,RAISE6SEC,BANDAVAIL1,2,110,0.01,2.0
111,LD02,RAISEREG,BANDAVAIL1,1,111,0.01,1.0
112,LD03,ENERGY,BANDAVAIL1,220,112,-959.3,220.0
113,LD03,LOWER60SEC,BANDAVAIL1,1,113,0.04,0.0
114,LD03,LOWER6SEC,BANDAVAIL1,1,114,0.04,0.0
115,LD03,LOWERREG,BANDAVAIL1,1,115,0.01,0.5
116,LD03,RAISE60SEC,BANDAVAIL1,2,116,0.01,2.0
117,LD03,RAISE6SEC,BANDAVAIL1,2,117,0.01,2.0
118,LD03,RAISEREG,BANDAVAIL1,1,118,0.01,1.0
119,LD04,ENERGY,BANDAVAIL1,220,119,-959.3,220.0
120,LD04,LOWER60SEC,BANDAVAIL1,1,120,0.04,0.0
121,LD04,LOWER6SEC,BANDAVAIL1,1,121,0.04,0.0
122,LD04,LOWERREG,BANDAVAIL1,1,122,0.01,0.5
123,LD04,RAISE60SEC,BANDAVAIL1,2,123,0.01,2.0
124,LD04,RAISE6SEC,BANDAVAIL1,2,124,0.01,2.0
125,LD04,RAISEREG,BANDAVAIL1,1,125,0.01,1.0
126,LI_WY_CA,ENERGY,BANDAVAIL1,41,126,-1002.78,41.0
127,LKBONNY2,ENERGY,BANDAVAIL1,159,127,-876.8,14.175
128,LKBONNY3,ENERGY,BANDAVAIL1,39,128,-876.8,2.919
129,LOYYB1,ENERGY,BANDAVAIL1,300,129,-972.3,300.0
130,LOYYB2,ENERGY,BANDAVAIL1,300,130,-972.3,300.0
131,LYA1,ENERGY,BANDAVAIL1,300,131,-972.3,300.0
132,LYA1,RAISEREG,BANDAVAIL1,5,132,7.2,5.0
133,LYA2,ENERGY,BANDAVAIL1,300,133,-972.3,300.0
134,LYA2,RAISEREG,BANDAVAIL1,5,134,7.2,5.0
135,LYA3,ENERGY,BANDAVAIL1,300,135,-972.3,300.0
136,LYA3,RAISEREG,BANDAVAIL1,5,136,7.2,5.0
137,LYA4,ENERGY,BANDAVAIL1,300,137,-972.3,300.0
138,LYA4,RAISEREG,BANDAVAIL1,5,138,7.2,5.0
139,MACKAYGT,RAISE5MIN,BANDAVAIL1,13,139,0.0,13.0
140,MEADOWBK,ENERGY,BANDAVAIL1,8,140,-975.6,8.0
141,MERCER01,ENERGY,BANDAVAIL1,131,141,-1000.0,42.454
142,MOREESF1,ENERGY,BANDAVAIL1,56,142,-937.65,34.774
143,MP1,ENERGY,BANDAVAIL1,280,143,-975.3,280.0
144,MP1,LOWER5MIN,BANDAVAIL1,10,144,0.07,10.0
145,MP1,LOWER60SEC,BANDAVAIL1,20,145,0.07,0.0
146,MP1,LOWER6SEC,BANDAVAIL1,20,146,0.03,0.0
147,MP2,ENERGY,BANDAVAIL1,280,147,-975.3,280.0
148,MP2,LOWER5MIN,BANDAVAIL1,10,148,0.07,10.0
149,MP2,LOWER60SEC,BANDAVAIL1,20,149,0.07,0.0
150,MP2,LOWER6SEC,BANDAVAIL1,20,150,0.03,0.0
151,MPP_1,ENERGY,BANDAVAIL1,450,151,-964.2,435.0
152,MPP_2,ENERGY,BANDAVAIL1,450,152,-964.2,435.0
153,MURRAY,LOWER5MIN,BANDAVAIL1,10,153,0.0,10.0
154,MURRAY,RAISEREG,BANDAVAIL1,10,154,0.0,10.0
155,MUSSELR1,ENERGY,BANDAVAIL1,168,155,-903.9,144.864
156,NBHWF1,ENERGY,BANDAVAIL1,132,156,-986.3,23.728
157,NYNGAN1,ENERGY,BANDAVAIL1,102,157,-986.94,94.492
158,OAKLAND1,ENERGY,BANDAVAIL1,63,158,-935.37,0.908
