,DUID,BIDTYPE,CAPACITYBAND,BID,INDEX,PRICE,DISPATCHED
0,BLOWERNG,ENERGY,BANDAVAIL1,80,0,-981.5,70.0
1,BLUFF1,ENERGY,BANDAVAIL1,53,1,-986.3,0.28
2,BOCORWF1,ENERGY,BANDAVAIL1,113,2,-973.88,63.634
3,BROKENH1,ENERGY,BANDAVAIL1,53,3,-1122.0,39.479
4,BW01,ENERGY,BANDAVAIL1,250,4,-959.0,250.0
5,BW01,LOWER5MIN,BANDAVAIL1,3,5,0.01,3.0
6,BW01,LOWER60SEC,BANDAVAIL1,3,6,0.01,3.0
7,BW01,LOWER6SEC,BANDAVAIL1,3,7,0.01,3.0
8,BW01,RAISE5MIN,BANDAVAIL1,16,8,0.01,10.0
9,BW01,RAISE60SEC,BANDAVAIL1,13,9,0.01,6.0550459
10,BW01,RAISE6SEC,BANDAVAIL1,13,10,0.01,6.0550459
11,BW02,ENERGY,BANDAVAIL1,250,11,-959.0,250.0
12,BW02,LOWER5MIN,BANDAVAIL1,3,12,0.01,3.0
13,BW02,LOWER60SEC,BANDAVAIL1,3,13,0.01,0.0
14,BW02,LOWER6SEC,BANDAVAIL1,3,14,0.01,3.0
15,BW02,RAISE5MIN,BANDAVAIL1,16,15,0.01,10.0
16,BW02,RAISE60SEC,BANDAVAIL1,13,16,0.01,6.0550459
17,BW02,RAISE6SEC,BANDAVAIL1,13,17,0.01,6.0550459
18,BW04,ENERGY,BANDAVAIL1,250,18,-960.3,250.0
19,BW04,LOWER5MIN,BANDAVAIL1,3,19,0.01,3.0
20,BW04,LOWER60SEC,BANDAVAIL1,3,20,0.01,2.5302657
21,BW04,LOWER6SEC,BANDAVAIL1,3,21,0.01,3.0
22,BW04,LOWERREG,BANDAVAIL1,5,22,0.01,5.0
23,BW04,RAISE5MIN,BANDAVAIL1,16,23,0.01,8.4179257
24,BW04,RAISE60SEC,BANDAVAIL1,13,24,0.01,5.0970926
25,BW04,RAISE6SEC,BANDAVAIL1,13,25,0.01,5.0970926
26,BW04,RAISEREG,BANDAVAIL1,8,26,7.4,1.5820743
27,CALL_B_1,ENERGY,BANDAVAIL1,140,27,-945.6,140.0
28,BDL01,ENERGY,BANDAVAIL1,39,28,-1017.47,39.0
29,BDL02,ENERGY,BANDAVAIL1,42,29,-1017.47,42.0
30,APD01,RAISE5MIN,BANDAVAIL1,10,30,0.0,9.0
31,APD01,RAISE60SEC,BANDAVAIL1,10,31,0.0,9.0
32,APD01,RAISE6SEC,BANDAVAIL1,10,32,0.0,8.0
33,CALL_B_2,ENERGY,BANDAVAIL1,140,33,-945.6,140.0
34,CLEMGPWF,ENERGY,BANDAVAIL1,57,34,-982.2,17.147
35,CPP_3,ENERGY,BANDAVAIL1,406,35,-941.0,406.0
36,CPP_4,ENERGY,BANDAVAIL1,406,36,-941.0,406.0
37,DDPS1,ENERGY,BANDAVAIL1,255,37,-954.9,255.0
38,ER01,ENERGY,BANDAVAIL1,210,38,-982.9,210.0
39,ER01,LOWER5MIN,BANDAVAIL1,10,39,0.01,10.0
40,ER01,LOWER60SEC,BANDAVAIL1,5,40,0.01,0.0
41,ER01,LOWERREG,BANDAVAIL1,4,41,0.01,4.0
42,ER01,RAISE5MIN,BANDAVAIL1,13,42,0.01,0.0
43,ER01,RAISE60SEC,BANDAVAIL1,7,43,0.01,0.0
44,ER01,RAISE6SEC,BANDAVAIL1,8,44,0.01,0.0
45,ER01,RAISEREG,BANDAVAIL1,5,45,0.01,0.0
46,ER02,ENERGY,BANDAVAIL1,210,46,-982.9,210.0
47,ER02,LOWER5MIN,BANDAVAIL1,10,47,0.01,10.0
48,ER02,LOWER60SEC,BANDAVAIL1,5,48,0.01,5.0
49,ER02,RAISE5MIN,BANDAVAIL1,13,49,0.01,13.0
50,ER02,RAISE60SEC,BANDAVAIL1,7,50,0.01,7.0
51,ER02,RAISE6SEC,BANDAVAIL1,8,51,0.01,8.0
52,GORDON,ENERGY,BANDAVAIL1,10,52,-967.56,10.0
53,GSTONE1,ENERGY,BANDAVAIL1,110,53,-966.2,110.0
54,GSTONE1,LOWER6SEC,BANDAVAIL1,5,54,0.45,0.0
55,GSTONE1,RAISE60SEC,BANDAVAIL1,3,55,0.74,3.0
56,GSTONE1,RAISE6SEC,BANDAVAIL1,3,56,0.74,3.0
57,GSTONE1,RAISEREG,BANDAVAIL1,5,57,0.77,5.0
58,GSTONE2,ENERGY,BANDAVAIL1,110,58,-966.2,110.0
59,GSTONE3,ENERGY,BANDAVAIL1,110,59,-960.3,110.0
60,GSTONE3,LOWER6SEC,BANDAVAIL1,5,60,0.45,0.0
61,GSTONE3,RAISE6SEC,BANDAVAIL1,3,61,0.74,3.0
62,GSTONE3,RAISEREG,BANDAVAIL1,5,62,0.77,5.0
63,GSTONE5,ENERGY,BANDAVAIL1,110,63,-966.2,110.0
64,GSTONE5,LOWER6SEC,BANDAVAIL1,5,64,0.45,0.0
65,GSTONE5,RAISE60SEC,BANDAVAIL1,3,65,0.45,3.0
66,GSTONE5,RAISE6SEC,BANDAVAIL1,3,66,0.74,3.0
67,GSTONE5,RAISEREG,BANDAVAIL1,5,67,0.77,5.0
68,GSTONE6,ENERGY,BANDAVAIL1,110,68,-966.2,110.0
69,GSTONE6,LOWER6SEC,BANDAVAIL1,5,69,0.45,0.0
70,GSTONE6,RAISE60SEC,BANDAVAIL1,3,70,0.45,3.0
71,GSTONE6,RAISE6SEC,BANDAVAIL1,3,71,0.74,3.0
72,GSTONE6,RAISEREG,BANDAVAIL1,5,72,0.77,5.0
73,HALLWF1,ENERGY,BANDAVAIL1,95,73,-990.0,4.949
74,HALLWF2,ENERGY,BANDAVAIL1,71,74,-987.1,11.707
75,HUMENSW,ENERGY,BANDAVAIL1,70,75,-1000.0,30.0
76,HWPS1,ENERGY,BANDAVAIL1,220,76,-970.1,170.0
77,HWPS2,ENERGY,BANDAVAIL1,220,77,-970.1,180.0
78,HWPS3,ENERGY,BANDAVAIL1,220,78,-970.1,180.0
79,HWPS4,ENERGY,BANDAVAIL1,220,79,-970.1,160.0
80,HWPS5,ENERGY,BANDAVAIL1,220,80,-970.1,180.0
81,HWPS6,ENERGY,BANDAVAIL1,220,81,-970.1,175.0
82,HWPS7,ENERGY,BANDAVAIL1,220,82,-970.1,190.0
83,HWPS8,ENERGY,BANDAVAIL1,220,83,-970.1,175.0
84,JBUTTERS,LOWERREG,BANDAVAIL1,10,84,0.1,10.0
85,KAREEYA3,ENERGY,BANDAVAIL1,5,85,-1049.5,5.0
86,KPP_1,ENERGY,BANDAVAIL1,300,86,-958.8,300.0
87,LD01,ENERGY,BANDAVAIL1,220,87,-959.3,220.0
88,LD01,LOWER60SEC,BANDAVAIL1,1,88,0.04,0.0
89,LD01,LOWER6SEC,BANDAVAIL1,1,89,0.04,0.0
90,LD01,LOWERREG,BANDAVAIL1,1,90,0.01,1.0
91,LD01,RAISE60SEC,BANDAVAIL1,2,91,0.01,2.0
92,LD01,RAISE6SEC,BANDAVAIL1,2,92,0.01,2.0
93,LD01,RAISEREG,BANDAVAIL1,1,93,0.01,1.0
94,LD02,ENERGY,BANDAVAIL1,220,94,-959.3,220.0
95,LD02,LOWER60SEC,BANDAVAIL1,1,95,0.04,0.0
96,LD02,LOWER6SEC,BANDAVAIL1,1,96,0.04,0.0
97,LD02,LOWERREG,BANDAVAIL1,1,97,0.01,1.0
98,LD02,RAISE60SEC,BANDAVAIL1,2,98,0.01,2.0
99,LD02,RAISE6SEC,BANDAVAIL1,2,99,0.01,2.0
100,LD02,RAISEREG,BANDAVAIL1,1,100,0.01,1.0
101,LD03,ENERGY,BANDAVAIL1,220,101,-959.3,220.0
102,LD03,LOWER60SEC,BANDAVAIL1,1,102,0.04,0.0
103,LD03,LOWER6SEC,BANDAVAIL1,1,103,0.04,0.0
104,LD03,LOWERREG,BANDAVAIL1,1,104,0.01,1.0
105,LD03,RAISE60SEC,BANDAVAIL1,2,105,0.01,2.0
106,LD03,RAISE6SEC,BANDAVAIL1,2,106,0.01,2.0
107,LD03,RAISEREG,BANDAVAIL1,1,107,0.01,1.0
108,LD04,ENERGY,BANDAVAIL1,220,108,-959.3,220.0
109,LD04,LOWER60SEC,BANDAVAIL1,1,109,0.04,0.0
110,LD04,LOWER6SEC,BANDAVAIL1,1,110,0.04,0.0
111,LD04,LOWERREG,BANDAVAIL1,1,111,0.01,1.0
112,LD04,RAISE60SEC,BANDAVAIL1,2,112,0.01,2.0
113,LD04,RAISE6SEC,BANDAVAIL1,2,113,0.01,2.0
114,LD04,RAISEREG,BANDAVAIL1,1,114,0.01,1.0
115,LI_WY_CA,ENERGY,BANDAVAIL1,41,115,-1002.78,41.0
116,LKBONNY3,ENERGY,BANDAVAIL1,39,116,-876.8,7.789
117,LOYYB1,ENERGY,BANDAVAIL1,300,117,-972.3,300.0
118,LOYYB2,ENERGY,BANDAVAIL1,300,118,-972.3,300.0
