,DUID,BIDTYPE,CAPACITYBAND,BID,INDEX,PRICE,DISPATCHED
0,APD01,RAISE5MIN,BANDAVAIL1,10,0,0.0,9.0
1,APD01,RAISE60SEC,BANDAVAIL1,10,1,0.0,9.0
2,APD01,RAISE6SEC,BANDAVAIL1,10,2,0.0,8.0
3,BDL01,ENERGY,BANDAVAIL1,20,3,-1017.47,20.0
4,BLOWERNG,ENERGY,BANDAVAIL1,80,4,-981.5,70.0
5,BLUFF1,ENERGY,BANDAVAIL1,53,5,-986.3,24.382
6,BOCORWF1,ENERGY,BANDAVAIL1,113,6,-973.88,7.072
7,BW01,ENERGY,BANDAVAIL1,300,7,-959.0,300.0
8,BW01,LOWER5MIN,BANDAVAIL1,4,8,0.01,4.0
9,BW01,LOWER60SEC,BANDAVAIL1,4,9,0.01,4.0
10,BW01,LOWER6SEC,BANDAVAIL1,4,10,0.01,4.0
11,BW01,LOWERREG,BANDAVAIL1,5,11,0.01,5.0
12,BW01,RAISE5MIN,BANDAVAIL1,16,12,0.01,16.0
13,BW01,RAISE60SEC,BANDAVAIL1,13,13,0.01,13.0
14,BW01,RAISE6SEC,BANDAVAIL1,13,14,0.01,13.0
15,BW01,RAISEREG,BANDAVAIL1,8,15,7.4,0.0
16,BW02,ENERGY,BANDAVAIL1,300,16,-959.0,300.0
17,BW02,LOWER5MIN,BANDAVAIL1,4,17,0.01,4.0
18,BW02,LOWER60SEC,BANDAVAIL1,4,18,0.01,4.0
19,BW02,LOWER6SEC,BANDAVAIL1,4,19,0.01,4.0
20,BW02,LOWERREG,BANDAVAIL1,5,20,0.01,5.0
21,BW02,RAISE5MIN,BANDAVAIL1,16,21,0.01,16.0
22,BW02,RAISE60SEC,BANDAVAIL1,13,22,0.01,13.0
23,BW02,RAISE6SEC,BANDAVAIL1,13,23,0.01,13.0
24,BW02,RAISEREG,BANDAVAIL1,8,24,7.4,2.25004
25,CALL_B_1,ENERGY,BANDAVAIL1,140,25,-945.6,140.0
26,CALL_B_2,ENERGY,BANDAVAIL1,140,26,-945.6,140.0
27,CLEMGPWF,ENERGY,BANDAVAIL1,57,27,-982.2,52.131
28,CPP_3,ENERGY,BANDAVAIL1,250,28,-941.0,250.0
29,CPP_4,ENERGY,BANDAVAIL1,406,29,-941.0,406.0
30,CPSA,ENERGY,BANDAVAIL1,125,30,-964.0,125.0
31,DDPS1,ENERGY,BANDAVAIL1,255,31,-954.9,255.0
32,ER01,ENERGY,BANDAVAIL1,210,32,-982.9,210.0
33,ER01,RAISE5MIN,BANDAVAIL1,6,33,0.01,6.0
34,ER01,RAISE60SEC,BANDAVAIL1,9,34,0.01,9.0
35,ER01,RAISE6SEC,BANDAVAIL1,7,35,0.01,7.0
36,ER01,RAISEREG,BANDAVAIL1,5,36,0.01,5.0
37,ER02,ENERGY,BANDAVAIL1,210,37,-982.9,210.0
38,ER02,RAISE5MIN,BANDAVAIL1,6,38,0.01,6.0
39,ER02,RAISE60SEC,BANDAVAIL1,9,39,0.01,9.0
40,ER02,RAISE6SEC,BANDAVAIL1,7,40,0.01,7.0
41,ER02,RAISEREG,BANDAVAIL1,5,41,0.01,5.0
42,GORDON,ENERGY,BANDAVAIL1,10,42,-967.56,10.0
43,GSTONE1,ENERGY,BANDAVAIL1,110,43,-966.2,110.0
44,GSTONE1,LOWER6SEC,BANDAVAIL1,5,44,0.45,0.0
45,GSTONE1,RAISE60SEC,BANDAVAIL1,3,45,0.74,3.0
46,GSTONE1,RAISE6SEC,BANDAVAIL1,3,46,0.74,3.0
47,GSTONE1,RAISEREG,BANDAVAIL1,5,47,0.77,5.0
48,GSTONE2,ENERGY,BANDAVAIL1,110,48,-966.2,110.0
49,GSTONE3,ENERGY,BANDAVAIL1,110,49,-960.3,110.0
50,GSTONE3,LOWER6SEC,BANDAVAIL1,5,50,0.45,0.0
51,GSTONE3,RAISE60SEC,BANDAVAIL1,5,51,0.45,5.0
52,GSTONE3,RAISE6SEC,BANDAVAIL1,3,52,0.74,3.0
53,GSTONE3,RAISEREG,BANDAVAIL1,5,53,0.77,5.0
54,GSTONE5,ENERGY,BANDAVAIL1,110,54,-966.2,110.0
55,GSTONE6,ENERGY,BANDAVAIL1,110,55,-966.2,110.0
56,GSTONE6,LOWER6SEC,BANDAVAIL1,5,56,0.45,0.0
57,GSTONE6,RAISE60SEC,BANDAVAIL1,3,57,0.45,3.0
58,GSTONE6,RAISE6SEC,BANDAVAIL1,3,58,0.74,3.0
59,GSTONE6,RAISEREG,BANDAVAIL1,5,59,0.77,5.0
60,HALLWF1,ENERGY,BANDAVAIL1,95,60,-990.0,60.91
61,HALLWF2,ENERGY,BANDAVAIL1,71,61,-987.1,65.736
62,HUMENSW,ENERGY,BANDAVAIL1,70,62,-1000.0,35.0
63,HWPS1,ENERGY,BANDAVAIL1,220,63,-970.1,170.0
64,HWPS2,ENERGY,BANDAVAIL1,220,64,-970.1,180.0
65,HWPS3,ENERGY,BANDAVAIL1,220,65,-970.1,180.0
66,HWPS4,ENERGY,BANDAVAIL1,220,66,-970.1,160.0
67,HWPS5,ENERGY,BANDAVAIL1,220,67,-970.1,180.0
68,HWPS6,ENERGY,BANDAVAIL1,220,68,-970.1,175.0
69,HWPS7,ENERGY,BANDAVAIL1,220,69,-970.1,180.0
70,HWPS8,ENERGY,BANDAVAIL1,220,70,-970.1,180.0
71,KAREEYA3,ENERGY,BANDAVAIL1,5,71,-1049.5,5.0
72,KPP_1,ENERGY,BANDAVAIL1,300,72,-958.8,300.0
73,LD01,ENERGY,BANDAVAIL1,220,73,-959.3,220.0
74,LD01,LOWER60SEC,BANDAVAIL1,1,74,0.04,1.0
75,LD01,LOWER6SEC,BANDAVAIL1,1,75,0.04,0.0
76,LD01,RAISE60SEC,BANDAVAIL1,2,76,0.01,2.0
77,LD01,RAISE6SEC,BANDAVAIL1,2,77,0.01,2.0
78,LD02,ENERGY,BANDAVAIL1,220,78,-959.3,220.0
79,LD02,LOWER60SEC,BANDAVAIL1,1,79,0.04,1.0
80,LD02,LOWER6SEC,BANDAVAIL1,1,80,0.04,0.0
81,LD02,RAISE60SEC,BANDAVAIL1,2,81,0.01,2.0
82,LD02,RAISE6SEC,BANDAVAIL1,2,82,0.01,2.0
83,LD03,ENERGY,BANDAVAIL1,220,83,-959.3,220.0
84,LD03,LOWER60SEC,BANDAVAIL1,1,84,0.04,1.0
85,LD03,LOWER6SEC,BANDAVAIL1,1,85,0.04,0.0
86,LD03,RAISE60SEC,BANDAVAIL1,2,86,0.01,2.0
87,LD03,RAISE6SEC,BANDAVAIL1,2,87,0.01,2.0
88,LD04,ENERGY,BANDAVAIL1,220,88,-959.3,220.0
89,LD04,LOWER60SEC,BANDAVAIL1,1,89,0.04,1.0
90,LD04,LOWER6SEC,BANDAVAIL1,1,90,0.04,0.0
91,LD04,RAISE60SEC,BANDAVAIL1,2,91,0.01,2.0
92,LD04,RAISE6SEC,BANDAVAIL1,2,92,0.01,2.0
93,LI_WY_CA,ENERGY,BANDAVAIL1,78,93,-1002.78,78.0
94,LKBONNY3,ENERGY,BANDAVAIL1,39,94,-876.8,5.578
95,LOYYB1,ENERGY,BANDAVAIL1,300,95,-972.3,300.0
96,LOYYB2,ENERGY,BANDAVAIL1,300,96,-972.3,300.0
97,LYA1,ENERGY,BANDAVAIL1,300,97,-972.3,300.0
98,LYA1,RAISEREG,BANDAVAIL1,5,98,7.2,5.0
99,LYA2,ENERGY,BANDAVAIL1,300,99,-972.3,300.0
100,LYA2,RAISEREG,BANDAVAIL1,5,100,7.2,5.0
101,LYA3,ENERGY,BANDAVAIL1,300,101,-972.3,300.0
102,LYA3,RAISEREG,BANDAVAIL1,5,102,7.2,5.0
103,LYA4,ENERGY,BANDAVAIL1,300,103,-972.3,300.0
104,LYA4,RAISEREG,BANDAVAIL1,5,104,7.2,5.0
105,MACKAYGT,RAISE5MIN,BANDAVAIL1,13,105,0.0,13.0
106,MEADOWBK,ENERGY,BANDAVAIL1,14,106,-975.6,14.0
107,MERCER01,ENERGY,BANDAVAIL1,131,107,-1000.0,13.136
108,MP1,ENERGY,BANDAVAIL1,280,108,-975.3,280.0
109,MP1,LOWER5MIN,BANDAVAIL1,10,109,0.07,10.0
110,MP1,LOWER60SEC,BANDAVAIL1,20,110,0.07,20.0
111,MP1,LOWER6SEC,BANDAVAIL1,20,111,0.03,20.0
112,MP2,ENERGY,BANDAVAIL1,280,112,-975.3,280.0
113,MP2,LOWER5MIN,BANDAVAIL1,10,113,0.07,10.0
114,MP2,LOWER60SEC,BANDAVAIL1,20,114,0.07,20.0
115,MP2,LOWER6SEC,BANDAVAIL1,20,115,0.03,5.35688
116,MPP_1,ENERGY,BANDAVAIL1,320,116,-964.2,320.0
117,MPP_2,ENERGY,BANDAVAIL1,320,117,-964.2,320.0
118,MUSSELR1,ENERGY,BANDAVAIL1,168,118,-903.9,15.726
119,NBHWF1,ENERGY,BANDAVAIL1,132,119,-986.3,72.478
120,OAKLAND1,ENERGY,BANDAVAIL1,63,120,-935.37,19.17
121,POAT110,ENERGY,BANDAVAIL1,42,121,-982.34,42.0
122,PUMP2,ENERGY,BANDAVAIL1,245,122,994.0,0.0
123,SITHE01,ENERGY,BANDAVAIL1,175,123,-1000.0,80.0
124,SNOWNTH1,ENERGY,BANDAVAIL1,144,124,-988.8,132.743
125,SNOWSTH1,ENERGY,BANDAVAIL1,126,125,-988.8,114.749
126,SNOWTWN1,ENERGY,BANDAVAIL1,99,126,-928.9,92.431
127,SNOWYGJP,RAISE5MIN,BANDAVAIL1,70,127,0.0,35.0
128,SNOWYGJP,RAISE60SEC,BANDAVAIL1,140,128,0.0,70.0
129,SNOWYGJP,RAISE6SEC,BANDAVAIL1,93,129,0.0,50.0
