,State,Service,Price,DateTime
0,NSW1,ENERGY,79.63873828647803,2017/10/01 00:05:00
1,QLD1,ENERGY,77.7962795626981,2017/10/01 00:05:00
2,SA1,ENERGY,81.80040718429323,2017/10/01 00:05:00
3,TAS1,ENERGY,69.11020303435824,2017/10/01 00:05:00
4,VIC1,ENERGY,70.00223114680946,2017/10/01 00:05:00
0,NSW1,ENERGY,78.58100457384627,2017/10/01 00:10:00
1,QLD1,ENERGY,75.70671296295716,2017/10/01 00:10:00
2,SA1,ENERGY,80.67407128513571,2017/10/01 00:10:00
3,TAS1,ENERGY,69.11020303435824,2017/10/01 00:10:00
4,VIC1,ENERGY,70.00223114680946,2017/10/01 00:10:00
0,NSW1,ENERGY,78.0517877063835,2017/10/01 00:15:00
1,QLD1,ENERGY,75.7172132976345,2017/10/01 00:15:00
2,SA1,ENERGY,80.09515283355685,2017/10/01 00:15:00
3,TAS1,ENERGY,-0.65643197458973,2017/10/01 00:15:00
4,VIC1,ENERGY,70.00223114680946,2017/10/01 00:15:00
0,NSW1,ENERGY,77.91248326639891,2017/10/01 00:20:00
1,QLD1,ENERGY,75.57720883534022,2017/10/01 00:20:00
2,SA1,ENERGY,78.52290272199785,2017/10/01 00:20:00
3,TAS1,ENERGY,65.94339134314792,2017/10/01 00:20:00
4,VIC1,ENERGY,69.20770582328969,2017/10/01 00:20:00
0,NSW1,ENERGY,77.2488621151274,2017/10/01 00:25:00
1,QLD1,ENERGY,73.90485553324332,2017/10/01 00:25:00
2,SA1,ENERGY,76.33393295403867,2017/10/01 00:25:00
3,TAS1,ENERGY,67.23064312806667,2017/10/01 00:25:00
4,VIC1,ENERGY,65.92600122713013,2017/10/01 00:25:00
0,NSW1,ENERGY,83.10155893946079,2017/10/01 00:30:00
1,QLD1,ENERGY,78.94148787313395,2017/10/01 00:30:00
2,SA1,ENERGY,57.57535175996393,2017/10/01 00:30:00
3,TAS1,ENERGY,54.871328103659415,2017/10/01 00:30:00
4,VIC1,ENERGY,45.19946944189368,2017/10/01 00:30:00
0,NSW1,ENERGY,74.95798319327731,2017/10/01 00:35:00
1,QLD1,ENERGY,71.22582521008393,2017/10/01 00:35:00
2,SA1,ENERGY,82.09683416035784,2017/10/01 00:35:00
3,TAS1,ENERGY,67.13019628148515,2017/10/01 00:35:00
4,VIC1,ENERGY,71.7808741595687,2017/10/01 00:35:00
0,NSW1,ENERGY,75.91223951361003,2017/10/01 00:40:00
1,QLD1,ENERGY,72.12399877286926,2017/10/01 00:40:00
2,SA1,ENERGY,75.9776915997322,2017/10/01 00:40:00
3,TAS1,ENERGY,12.971245738485967,2017/10/01 00:40:00
4,VIC1,ENERGY,66.84184041722446,2017/10/01 00:40:00
0,NSW1,ENERGY,69.87780040733197,2017/10/01 00:45:00
1,QLD1,ENERGY,65.0407193075359,2017/10/01 00:45:00
2,SA1,ENERGY,54.930230167701765,2017/10/01 00:45:00
3,TAS1,ENERGY,49.65676967221447,2017/10/01 00:45:00
4,VIC1,ENERGY,45.19946944189368,2017/10/01 00:45:00
0,NSW1,ENERGY,74.9580360889635,2017/10/01 00:50:00
1,QLD1,ENERGY,69.74388014057855,2017/10/01 00:50:00
2,SA1,ENERGY,61.127704496458364,2017/10/01 00:50:00
3,TAS1,ENERGY,54.62708641453624,2017/10/01 00:50:00
4,VIC1,ENERGY,50.47438205239598,2017/10/01 00:50:00
0,NSW1,ENERGY,74.97460897826528,2017/10/01 00:55:00
1,QLD1,ENERGY,69.75757578712168,2017/10/01 00:55:00
2,SA1,ENERGY,57.66464449248925,2017/10/01 00:55:00
3,TAS1,ENERGY,32.92747485442033,2017/10/01 00:55:00
4,VIC1,ENERGY,47.07991904943202,2017/10/01 00:55:00
0,NSW1,ENERGY,74.969450101833,2017/10/01 01:00:00
1,QLD1,ENERGY,69.77519175152746,2017/10/01 01:00:00
2,SA1,ENERGY,55.89127714774936,2017/10/01 01:00:00
3,TAS1,ENERGY,32.92747485442033,2017/10/01 01:00:00
4,VIC1,ENERGY,45.19946944189368,2017/10/01 01:00:00
0,NSW1,ENERGY,74.95798319327731,2017/10/01 01:05:00
1,QLD1,ENERGY,69.77089075630289,2017/10/01 01:05:00
2,SA1,ENERGY,22.744696302984245,2017/10/01 01:05:00
3,TAS1,ENERGY,32.14990978334564,2017/10/01 01:05:00
4,VIC1,ENERGY,10.498928680746863,2017/10/01 01:05:00
0,NSW1,ENERGY,74.95796113092865,2017/10/01 01:10:00
1,QLD1,ENERGY,69.28543679186015,2017/10/01 01:10:00
2,SA1,ENERGY,28.90619904331755,2017/10/01 01:10:00
3,TAS1,ENERGY,32.92747485442036,2017/10/01 01:10:00
4,VIC1,ENERGY,16.151309008451868,2017/10/01 01:10:00
0,NSW1,ENERGY,69.8760918139346,2017/10/01 01:15:00
1,QLD1,ENERGY,65.02054194596792,2017/10/01 01:15:00
2,SA1,ENERGY,32.94362325203474,2017/10/01 01:15:00
3,TAS1,ENERGY,32.927474854420346,2017/10/01 01:15:00
4,VIC1,ENERGY,21.023540910670224,2017/10/01 01:15:00
0,NSW1,ENERGY,69.8760918139346,2017/10/01 01:20:00
1,QLD1,ENERGY,64.588567946374,2017/10/01 01:20:00
2,SA1,ENERGY,59.02745547319786,2017/10/01 01:20:00
3,TAS1,ENERGY,32.92747485442033,2017/10/01 01:20:00
4,VIC1,ENERGY,48.00032202157783,2017/10/01 01:20:00
0,NSW1,ENERGY,69.8737840711759,2017/10/01 01:25:00
1,QLD1,ENERGY,64.99088862686247,2017/10/01 01:25:00
2,SA1,ENERGY,55.16604671735776,2017/10/01 01:25:00
3,TAS1,ENERGY,32.92747485442033,2017/10/01 01:25:00
4,VIC1,ENERGY,45.19946944189368,2017/10/01 01:25:00
0,NSW1,ENERGY,63.81733251137142,2017/10/01 01:30:00
1,QLD1,ENERGY,59.72855476619658,2017/10/01 01:30:00
2,SA1,ENERGY,54.2137617091693,2017/10/01 01:30:00
3,TAS1,ENERGY,32.92747485442033,2017/10/01 01:30:00
4,VIC1,ENERGY,45.19946944189368,2017/10/01 01:30:00
0,NSW1,ENERGY,70.11543623352568,2017/10/01 01:35:00
1,QLD1,ENERGY,64.77553542009885,2017/10/01 01:35:00
2,SA1,ENERGY,66.20945134160992,2017/10/01 01:35:00
3,TAS1,ENERGY,32.9274748544203,2017/10/01 01:35:00
4,VIC1,ENERGY,57.35063489934633,2017/10/01 01:35:00
0,NSW1,ENERGY,69.8760918139346,2017/10/01 01:40:00
1,QLD1,ENERGY,64.53783790371706,2017/10/01 01:40:00
2,SA1,ENERGY,56.853109934417446,2017/10/01 01:40:00
3,TAS1,ENERGY,32.92747485442033,2017/10/01 01:40:00
4,VIC1,ENERGY,48.00032202157783,2017/10/01 01:40:00
0,NSW1,ENERGY,69.8760918139346,2017/10/01 01:45:00
1,QLD1,ENERGY,64.98930733292701,2017/10/01 01:45:00
2,SA1,ENERGY,54.17917571034651,2017/10/01 01:45:00
3,TAS1,ENERGY,32.92747485442033,2017/10/01 01:45:00
4,VIC1,ENERGY,45.19946944189368,2017/10/01 01:45:00
0,NSW1,ENERGY,74.95798319327731,2017/10/01 01:50:00
1,QLD1,ENERGY,69.71489714285721,2017/10/01 01:50:00
2,SA1,ENERGY,55.53336062816459,2017/10/01 01:50:00
3,TAS1,ENERGY,32.92747485442033,2017/10/01 01:50:00
4,VIC1,ENERGY,45.19946944189368,2017/10/01 01:50:00
0,NSW1,ENERGY,74.9580360889635,2017/10/01 01:55:00
1,QLD1,ENERGY,70.196926510701,2017/10/01 01:55:00
2,SA1,ENERGY,55.25246994051241,2017/10/01 01:55:00
3,TAS1,ENERGY,-0.65643197458973,2017/10/01 01:55:00
4,VIC1,ENERGY,45.19946944189368,2017/10/01 01:55:00
0,NSW1,ENERGY,69.87780040733197,2017/10/01 02:00:00
1,QLD1,ENERGY,64.56736708757613,2017/10/01 02:00:00
2,SA1,ENERGY,53.88224073965778,2017/10/01 02:00:00
3,TAS1,ENERGY,-0.65643197458973,2017/10/01 02:00:00
4,VIC1,ENERGY,45.19946944189368,2017/10/01 02:00:00
0,NSW1,ENERGY,69.8760918139346,2017/10/01 02:05:00
1,QLD1,ENERGY,64.96457119642477,2017/10/01 02:05:00
2,SA1,ENERGY,53.6075190473231,2017/10/01 02:05:00
3,TAS1,ENERGY,32.92747485442031,2017/10/01 02:05:00
4,VIC1,ENERGY,45.19946944189368,2017/10/01 02:05:00
0,NSW1,ENERGY,74.95798319327731,2017/10/01 02:10:00
1,QLD1,ENERGY,71.08183092436995,2017/10/01 02:10:00
2,SA1,ENERGY,54.33626038540033,2017/10/01 02:10:00
3,TAS1,ENERGY,32.92747485442033,2017/10/01 02:10:00
4,VIC1,ENERGY,45.19946944189368,2017/10/01 02:10:00
0,NSW1,ENERGY,69.8760918139346,2017/10/01 02:15:00
1,QLD1,ENERGY,66.72845338208415,2017/10/01 02:15:00
2,SA1,ENERGY,52.92774105839665,2017/10/01 02:15:00
3,TAS1,ENERGY,-0.6564319745897289,2017/10/01 02:15:00
4,VIC1,ENERGY,45.19946944189368,2017/10/01 02:15:00
0,NSW1,ENERGY,68.31040116350901,2017/10/01 02:20:00
1,QLD1,ENERGY,64.77553542009885,2017/10/01 02:20:00
2,SA1,ENERGY,52.96062880932483,2017/10/01 02:20:00
3,TAS1,ENERGY,-0.65643197458973,2017/10/01 02:20:00
4,VIC1,ENERGY,45.19946944189368,2017/10/01 02:20:00
0,NSW1,ENERGY,69.87780040733197,2017/10/01 02:25:00
1,QLD1,ENERGY,66.25924839103835,2017/10/01 02:25:00
2,SA1,ENERGY,53.20880347366955,2017/10/01 02:25:00
3,TAS1,ENERGY,32.92747485442033,2017/10/01 02:25:00
4,VIC1,ENERGY,45.19946944189368,2017/10/01 02:25:00
0,NSW1,ENERGY,69.83780040733198,2017/10/01 02:30:00
1,QLD1,ENERGY,66.21608189600813,2017/10/01 02:30:00
2,SA1,ENERGY,52.91243826842582,2017/10/01 02:30:00
3,TAS1,ENERGY,32.92747485442033,2017/10/01 02:30:00
4,VIC1,ENERGY,45.19946944189368,2017/10/01 02:30:00
0,NSW1,ENERGY,68.79252547364095,2017/10/01 02:35:00
1,QLD1,ENERGY,64.77553542009885,2017/10/01 02:35:00
2,SA1,ENERGY,52.68264386373883,2017/10/01 02:35:00
3,TAS1,ENERGY,32.92747485442033,2017/10/01 02:35:00
4,VIC1,ENERGY,45.19946944189368,2017/10/01 02:35:00
0,NSW1,ENERGY,69.87780040733197,2017/10/01 02:40:00
1,QLD1,ENERGY,66.74173363951118,2017/10/01 02:40:00
2,SA1,ENERGY,53.13506946749166,2017/10/01 02:40:00
3,TAS1,ENERGY,32.92747485442033,2017/10/01 02:40:00
4,VIC1,ENERGY,45.19946944189376,2017/10/01 02:40:00
0,NSW1,ENERGY,68.32465178130136,2017/10/01 02:45:00
1,QLD1,ENERGY,64.77553542009885,2017/10/01 02:45:00
2,SA1,ENERGY,52.88145795558547,2017/10/01 02:45:00
3,TAS1,ENERGY,32.92747485442033,2017/10/01 02:45:00
4,VIC1,ENERGY,45.19946944189368,2017/10/01 02:45:00
0,NSW1,ENERGY,68.31726737026347,2017/10/01 02:50:00
1,QLD1,ENERGY,64.77553542009885,2017/10/01 02:50:00
2,SA1,ENERGY,53.4224517973654,2017/10/01 02:50:00
3,TAS1,ENERGY,32.927474854420346,2017/10/01 02:50:00
4,VIC1,ENERGY,45.19946944189368,2017/10/01 02:50:00
0,NSW1,ENERGY,66.2096282754418,2017/10/01 02:55:00
1,QLD1,ENERGY,62.77579832419251,2017/10/01 02:55:00
2,SA1,ENERGY,52.5469024958093,2017/10/01 02:55:00
3,TAS1,ENERGY,-0.65643197458973,2017/10/01 02:55:00
4,VIC1,ENERGY,45.19946944189368,2017/10/01 02:55:00
0,NSW1,ENERGY,66.21181262729124,2017/10/01 03:00:00
1,QLD1,ENERGY,62.33809052953178,2017/10/01 03:00:00
2,SA1,ENERGY,52.80297753441553,2017/10/01 03:00:00
3,TAS1,ENERGY,-0.6564331645897294,2017/10/01 03:00:00
4,VIC1,ENERGY,45.19947124987246,2017/10/01 03:00:00
0,NSW1,ENERGY,68.0430663068924,2017/10/01 03:05:00
1,QLD1,ENERGY,64.92201991081565,2017/10/01 03:05:00
2,SA1,ENERGY,50.689172992409105,2017/10/01 03:05:00
3,TAS1,ENERGY,-0.6564319915897311,2017/10/01 03:05:00
4,VIC1,ENERGY,45.19946944189368,2017/10/01 03:05:00
0,NSW1,ENERGY,62.27670315074131,2017/10/01 03:10:00
1,QLD1,ENERGY,59.781713344316316,2017/10/01 03:10:00
2,SA1,ENERGY,50.689172992409105,2017/10/01 03:10:00
3,TAS1,ENERGY,-0.65643197458973,2017/10/01 03:10:00
4,VIC1,ENERGY,45.19946944189368,2017/10/01 03:10:00
0,NSW1,ENERGY,67.99350666738127,2017/10/01 03:15:00
1,QLD1,ENERGY,64.88369600171508,2017/10/01 03:15:00
2,SA1,ENERGY,50.689172992409105,2017/10/01 03:15:00
3,TAS1,ENERGY,32.927474854420346,2017/10/01 03:15:00
4,VIC1,ENERGY,45.19946944189376,2017/10/01 03:15:00
0,NSW1,ENERGY,67.5810410118984,2017/10/01 03:20:00
1,QLD1,ENERGY,64.88369600171508,2017/10/01 03:20:00
2,SA1,ENERGY,52.489571307910474,2017/10/01 03:20:00
3,TAS1,ENERGY,32.92747485442033,2017/10/01 03:20:00
4,VIC1,ENERGY,45.19946944189368,2017/10/01 03:20:00
0,NSW1,ENERGY,68.50114372815953,2017/10/01 03:25:00
1,QLD1,ENERGY,64.88369600171508,2017/10/01 03:25:00
