,State,Service,Price,DateTime
0,NSW1,ENERGY,96.00121790317671,2017/06/01 00:05:00
1,QLD1,ENERGY,86.82897354105357,2017/06/01 00:05:00
2,SA1,ENERGY,110.89811089008448,2017/06/01 00:05:00
3,TAS1,ENERGY,99.22396291484806,2017/06/01 00:05:00
4,VIC1,ENERGY,101.6220892114074,2017/06/01 00:05:00
0,NSW1,ENERGY,95.94688772000391,2017/06/01 00:10:00
1,QLD1,ENERGY,86.7384801971235,2017/06/01 00:10:00
2,SA1,ENERGY,113.64262763295083,2017/06/01 00:10:00
3,TAS1,ENERGY,102.5275912408757,2017/06/01 00:10:00
4,VIC1,ENERGY,105.00521376433785,2017/06/01 00:10:00
0,NSW1,ENERGY,96.00121790317671,2017/06/01 00:15:00
1,QLD1,ENERGY,86.78567699177907,2017/06/01 00:15:00
2,SA1,ENERGY,108.33852641834982,2017/06/01 00:15:00
3,TAS1,ENERGY,98.25377460671886,2017/06/01 00:15:00
4,VIC1,ENERGY,100.62857260732761,2017/06/01 00:15:00
0,NSW1,ENERGY,92.8128250999509,2017/06/01 00:20:00
1,QLD1,ENERGY,83.82994426574776,2017/06/01 00:20:00
2,SA1,ENERGY,105.03679096022164,2017/06/01 00:20:00
3,TAS1,ENERGY,95.81204706032555,2017/06/01 00:20:00
4,VIC1,ENERGY,98.12499805094063,2017/06/01 00:20:00
0,NSW1,ENERGY,74.58220190940483,2017/06/01 00:25:00
1,QLD1,ENERGY,65.8366921675089,2017/06/01 00:25:00
2,SA1,ENERGY,100.04722387394106,2017/06/01 00:25:00
3,TAS1,ENERGY,91.73452768729642,2017/06/01 00:25:00
4,VIC1,ENERGY,93.9524514306187,2017/06/01 00:25:00
0,NSW1,ENERGY,74.58277952996235,2017/06/01 00:30:00
1,QLD1,ENERGY,66.88003303737352,2017/06/01 00:30:00
2,SA1,ENERGY,99.78512891141565,2017/06/01 00:30:00
3,TAS1,ENERGY,92.17346010748243,2017/06/01 00:30:00
4,VIC1,ENERGY,94.40195689842955,2017/06/01 00:30:00
0,NSW1,ENERGY,89.88248071335485,2017/06/01 00:35:00
1,QLD1,ENERGY,80.59013627654664,2017/06/01 00:35:00
2,SA1,ENERGY,98.84188434918556,2017/06/01 00:35:00
3,TAS1,ENERGY,91.73452768729643,2017/06/01 00:35:00
4,VIC1,ENERGY,93.95235969609058,2017/06/01 00:35:00
0,NSW1,ENERGY,89.70547452633352,2017/06/01 00:40:00
1,QLD1,ENERGY,79.84018657255064,2017/06/01 00:40:00
2,SA1,ENERGY,98.71789462720164,2017/06/01 00:40:00
3,TAS1,ENERGY,92.17346010748243,2017/06/01 00:40:00
4,VIC1,ENERGY,94.4019591984295,2017/06/01 00:40:00
0,NSW1,ENERGY,89.49406838107753,2017/06/01 00:45:00
1,QLD1,ENERGY,79.03925820990753,2017/06/01 00:45:00
2,SA1,ENERGY,98.00527238334121,2017/06/01 00:45:00
3,TAS1,ENERGY,92.00998792148242,2017/06/01 00:45:00
4,VIC1,ENERGY,94.23837423496902,2017/06/01 00:45:00
0,NSW1,ENERGY,90.39306896527434,2017/06/01 00:50:00
1,QLD1,ENERGY,80.47034714584476,2017/06/01 00:50:00
2,SA1,ENERGY,97.65048443261607,2017/06/01 00:50:00
3,TAS1,ENERGY,92.17346010748243,2017/06/01 00:50:00
4,VIC1,ENERGY,94.40193689842825,2017/06/01 00:50:00
0,NSW1,ENERGY,84.04907975460122,2017/06/01 00:55:00
1,QLD1,ENERGY,74.80284049079852,2017/06/01 00:55:00
2,SA1,ENERGY,89.19204294478615,2017/06/01 00:55:00
3,TAS1,ENERGY,92.58066831532159,2017/06/01 00:55:00
4,VIC1,ENERGY,87.73715337423324,2017/06/01 00:55:00
0,NSW1,ENERGY,84.99949254034304,2017/06/01 01:00:00
1,QLD1,ENERGY,75.12173551202676,2017/06/01 01:00:00
2,SA1,ENERGY,89.83653316248856,2017/06/01 01:00:00
3,TAS1,ENERGY,91.58593091828138,2017/06/01 01:00:00
4,VIC1,ENERGY,87.88504681315338,2017/06/01 01:00:00
0,NSW1,ENERGY,84.99949254034304,2017/06/01 01:05:00
1,QLD1,ENERGY,74.02757954430125,2017/06/01 01:05:00
2,SA1,ENERGY,87.54614000012388,2017/06/01 01:05:00
3,TAS1,ENERGY,91.59774004167548,2017/06/01 01:05:00
4,VIC1,ENERGY,84.02589075749673,2017/06/01 01:05:00
0,NSW1,ENERGY,78.29214130610377,2017/06/01 01:10:00
1,QLD1,ENERGY,67.6094654893797,2017/06/01 01:10:00
2,SA1,ENERGY,84.17024183280706,2017/06/01 01:10:00
3,TAS1,ENERGY,92.0137899461252,2017/06/01 01:10:00
4,VIC1,ENERGY,81.05132344956921,2017/06/01 01:10:00
0,NSW1,ENERGY,76.2412068439209,2017/06/01 01:15:00
1,QLD1,ENERGY,66.88003303737352,2017/06/01 01:15:00
2,SA1,ENERGY,78.6891797382356,2017/06/01 01:15:00
3,TAS1,ENERGY,91.77346010748242,2017/06/01 01:15:00
4,VIC1,ENERGY,78.02469710268774,2017/06/01 01:15:00
0,NSW1,ENERGY,76.2523333470989,2017/06/01 01:20:00
1,QLD1,ENERGY,66.88003303737352,2017/06/01 01:20:00
2,SA1,ENERGY,78.6891797382356,2017/06/01 01:20:00
3,TAS1,ENERGY,92.17346010748243,2017/06/01 01:20:00
4,VIC1,ENERGY,78.01549165806317,2017/06/01 01:20:00
0,NSW1,ENERGY,69.94823911499036,2017/06/01 01:25:00
1,QLD1,ENERGY,61.31173003146267,2017/06/01 01:25:00
2,SA1,ENERGY,73.17774931492872,2017/06/01 01:25:00
3,TAS1,ENERGY,92.17346010748243,2017/06/01 01:25:00
4,VIC1,ENERGY,70.97368030041557,2017/06/01 01:25:00
0,NSW1,ENERGY,70.92277952996236,2017/06/01 01:30:00
1,QLD1,ENERGY,62.17516390273385,2017/06/01 01:30:00
2,SA1,ENERGY,74.64338854410393,2017/06/01 01:30:00
3,TAS1,ENERGY,92.17346010748243,2017/06/01 01:30:00
4,VIC1,ENERGY,71.9525782887337,2017/06/01 01:30:00
0,NSW1,ENERGY,70.92220190940483,2017/06/01 01:35:00
1,QLD1,ENERGY,61.72359232175404,2017/06/01 01:35:00
2,SA1,ENERGY,75.94278458257077,2017/06/01 01:35:00
3,TAS1,ENERGY,175.57296816866474,2017/06/01 01:35:00
4,VIC1,ENERGY,71.84773664432004,2017/06/01 01:35:00
0,NSW1,ENERGY,70.92277952996236,2017/06/01 01:40:00
1,QLD1,ENERGY,61.69005209075216,2017/06/01 01:40:00
2,SA1,ENERGY,74.84480923796845,2017/06/01 01:40:00
3,TAS1,ENERGY,175.57296816866474,2017/06/01 01:40:00
4,VIC1,ENERGY,71.21427215383231,2017/06/01 01:40:00
0,NSW1,ENERGY,70.92220190940483,2017/06/01 01:45:00
1,QLD1,ENERGY,62.186714300226335,2017/06/01 01:45:00
2,SA1,ENERGY,75.05838472476398,2017/06/01 01:45:00
3,TAS1,ENERGY,163.42513079544764,2017/06/01 01:45:00
4,VIC1,ENERGY,71.80660176721564,2017/06/01 01:45:00
0,NSW1,ENERGY,70.92220190940483,2017/06/01 01:50:00
1,QLD1,ENERGY,61.698060329066614,2017/06/01 01:50:00
2,SA1,ENERGY,75.15625736339373,2017/06/01 01:50:00
3,TAS1,ENERGY,106.42318879544763,2017/06/01 01:50:00
4,VIC1,ENERGY,72.34064594759164,2017/06/01 01:50:00
0,NSW1,ENERGY,69.94823911499036,2017/06/01 01:55:00
1,QLD1,ENERGY,60.8584654419968,2017/06/01 01:55:00
2,SA1,ENERGY,73.37010697249636,2017/06/01 01:55:00
3,TAS1,ENERGY,57.51805967725667,2017/06/01 01:55:00
4,VIC1,ENERGY,70.77222937176606,2017/06/01 01:55:00
0,NSW1,ENERGY,69.94823911499036,2017/06/01 02:00:00
1,QLD1,ENERGY,60.88574525525235,2017/06/01 02:00:00
