,State,Service,Price,DateTime
4,VIC1,ENERGY,25.736019706793297,2017/03/01 03:45:00
0,NSW1,ENERGY,28.152012223828237,2017/03/01 03:50:00
1,QLD1,ENERGY,24.943217014247367,2017/03/01 03:50:00
2,SA1,ENERGY,79.98801677651286,2017/03/01 03:50:00
3,TAS1,ENERGY,79.94762815993553,2017/03/01 03:50:00
4,VIC1,ENERGY,25.19798416126701,2017/03/01 03:50:00
0,NSW1,ENERGY,28.35784365062978,2017/03/01 03:55:00
1,QLD1,ENERGY,24.943217014247367,2017/03/01 03:55:00
2,SA1,ENERGY,52.18601957259836,2017/03/01 03:55:00
3,TAS1,ENERGY,79.94762815993553,2017/03/01 03:55:00
4,VIC1,ENERGY,26.53888449308279,2017/03/01 03:55:00
0,NSW1,ENERGY,55.955111250494625,2017/03/01 04:00:00
1,QLD1,ENERGY,50.36713596641138,2017/03/01 04:00:00
2,SA1,ENERGY,79.98801677651286,2017/03/01 04:00:00
3,TAS1,ENERGY,79.94762815993553,2017/03/01 04:00:00
4,VIC1,ENERGY,35.405183585313175,2017/03/01 04:00:00
0,NSW1,ENERGY,68.06577161593978,2017/03/01 04:05:00
1,QLD1,ENERGY,60.93503035456543,2017/03/01 04:05:00
2,SA1,ENERGY,79.98801677651286,2017/03/01 04:05:00
3,TAS1,ENERGY,79.94762815993553,2017/03/01 04:05:00
4,VIC1,ENERGY,35.20518358531317,2017/03/01 04:05:00
0,NSW1,ENERGY,45.29584898000609,2017/03/01 04:10:00
1,QLD1,ENERGY,40.452830395818545,2017/03/01 04:10:00
2,SA1,ENERGY,66.232236570991,2017/03/01 04:10:00
3,TAS1,ENERGY,79.94762815993553,2017/03/01 04:10:00
4,VIC1,ENERGY,35.66518405531317,2017/03/01 04:10:00
0,NSW1,ENERGY,67.72242089739568,2017/03/01 04:15:00
1,QLD1,ENERGY,60.935048635080015,2017/03/01 04:15:00
2,SA1,ENERGY,88.36369332378956,2017/03/01 04:15:00
3,TAS1,ENERGY,79.94762815993553,2017/03/01 04:15:00
4,VIC1,ENERGY,35.66518405531317,2017/03/01 04:15:00
0,NSW1,ENERGY,45.29584898000609,2017/03/01 04:20:00
1,QLD1,ENERGY,40.74950461788297,2017/03/01 04:20:00
2,SA1,ENERGY,66.99052824580178,2017/03/01 04:20:00
3,TAS1,ENERGY,79.94762815993553,2017/03/01 04:20:00
4,VIC1,ENERGY,34.40518358531317,2017/03/01 04:20:00
0,NSW1,ENERGY,45.29584898000609,2017/03/01 04:25:00
1,QLD1,ENERGY,41.025764000811975,2017/03/01 04:25:00
2,SA1,ENERGY,67.33229082480048,2017/03/01 04:25:00
3,TAS1,ENERGY,79.94762815993553,2017/03/01 04:25:00
4,VIC1,ENERGY,35.20518358531317,2017/03/01 04:25:00
0,NSW1,ENERGY,45.29584898000609,2017/03/01 04:30:00
1,QLD1,ENERGY,40.73234202070439,2017/03/01 04:30:00
2,SA1,ENERGY,68.49809919064676,2017/03/01 04:30:00
3,TAS1,ENERGY,79.94762815993553,2017/03/01 04:30:00
4,VIC1,ENERGY,35.20518358531317,2017/03/01 04:30:00
0,NSW1,ENERGY,46.24212878326224,2017/03/01 04:35:00
1,QLD1,ENERGY,41.89113289863906,2017/03/01 04:35:00
2,SA1,ENERGY,71.56892566339567,2017/03/01 04:35:00
3,TAS1,ENERGY,79.94762815993553,2017/03/01 04:35:00
4,VIC1,ENERGY,35.20518358531317,2017/03/01 04:35:00
0,NSW1,ENERGY,45.29584898000609,2017/03/01 04:40:00
1,QLD1,ENERGY,41.150735248147704,2017/03/01 04:40:00
2,SA1,ENERGY,69.11716012883993,2017/03/01 04:40:00
3,TAS1,ENERGY,79.77,2017/03/01 04:40:00
4,VIC1,ENERGY,35.20518358531317,2017/03/01 04:40:00
0,NSW1,ENERGY,52.598758240989625,2017/03/01 04:45:00
1,QLD1,ENERGY,47.61051190551382,2017/03/01 04:45:00
2,SA1,ENERGY,79.98801677651286,2017/03/01 04:45:00
3,TAS1,ENERGY,79.76999999999997,2017/03/01 04:45:00
4,VIC1,ENERGY,35.20518358531317,2017/03/01 04:45:00
0,NSW1,ENERGY,46.24212878326224,2017/03/01 04:50:00
1,QLD1,ENERGY,42.17467113548638,2017/03/01 04:50:00
2,SA1,ENERGY,79.98801677651286,2017/03/01 04:50:00
3,TAS1,ENERGY,79.76999999999992,2017/03/01 04:50:00
4,VIC1,ENERGY,35.20518358531317,2017/03/01 04:50:00
0,NSW1,ENERGY,51.86952125928662,2017/03/01 04:55:00
1,QLD1,ENERGY,47.31010701406785,2017/03/01 04:55:00
2,SA1,ENERGY,79.98801677651286,2017/03/01 04:55:00
3,TAS1,ENERGY,79.77,2017/03/01 04:55:00
4,VIC1,ENERGY,35.20518358531317,2017/03/01 04:55:00
0,NSW1,ENERGY,46.24212878326224,2017/03/01 05:00:00
1,QLD1,ENERGY,42.16676373146453,2017/03/01 05:00:00
2,SA1,ENERGY,77.48362179711285,2017/03/01 05:00:00
3,TAS1,ENERGY,79.77,2017/03/01 05:00:00
4,VIC1,ENERGY,39.99518358531317,2017/03/01 05:00:00
0,NSW1,ENERGY,65.9645464025026,2017/03/01 05:05:00
1,QLD1,ENERGY,60.58895039416061,2017/03/01 05:05:00
2,SA1,ENERGY,124.98502097064109,2017/03/01 05:05:00
3,TAS1,ENERGY,79.94762815993553,2017/03/01 05:05:00
4,VIC1,ENERGY,35.665184135313176,2017/03/01 05:05:00
0,NSW1,ENERGY,81.03749033999992,2017/03/01 05:10:00
1,QLD1,ENERGY,75.00551579999997,2017/03/01 05:10:00
2,SA1,ENERGY,124.98502097064106,2017/03/01 05:10:00
3,TAS1,ENERGY,79.77,2017/03/01 05:10:00
4,VIC1,ENERGY,77.83681500000012,2017/03/01 05:10:00
0,NSW1,ENERGY,96.1857889880037,2017/03/01 05:15:00
1,QLD1,ENERGY,89.04602367579206,2017/03/01 05:15:00
2,SA1,ENERGY,132.9781508128441,2017/03/01 05:15:00
3,TAS1,ENERGY,79.77,2017/03/01 05:15:00
4,VIC1,ENERGY,69.24316417072774,2017/03/01 05:15:00
0,NSW1,ENERGY,88.62331056826315,2017/03/01 05:20:00
1,QLD1,ENERGY,80.89084174385235,2017/03/01 05:20:00
2,SA1,ENERGY,124.98502097064109,2017/03/01 05:20:00
3,TAS1,ENERGY,79.77,2017/03/01 05:20:00
4,VIC1,ENERGY,73.122041776962,2017/03/01 05:20:00
0,NSW1,ENERGY,108.30988371463972,2017/03/01 05:25:00
1,QLD1,ENERGY,98.9366095395416,2017/03/01 05:25:00
2,SA1,ENERGY,138.03968748063497,2017/03/01 05:25:00
3,TAS1,ENERGY,79.77,2017/03/01 05:25:00
4,VIC1,ENERGY,37.01146697621317,2017/03/01 05:25:00
0,NSW1,ENERGY,106.85472406153208,2017/03/01 05:30:00
1,QLD1,ENERGY,98.9366095395416,2017/03/01 05:30:00
2,SA1,ENERGY,156.4754758999162,2017/03/01 05:30:00
3,TAS1,ENERGY,107.72013228606862,2017/03/01 05:30:00
4,VIC1,ENERGY,105.16917917734617,2017/03/01 05:30:00
0,NSW1,ENERGY,81.96688904733377,2017/03/01 05:35:00
1,QLD1,ENERGY,75.37146698621925,2017/03/01 05:35:00
2,SA1,ENERGY,124.98502097064109,2017/03/01 05:35:00
3,TAS1,ENERGY,84.31947559017368,2017/03/01 05:35:00
4,VIC1,ENERGY,82.28913792690234,2017/03/01 05:35:00
0,NSW1,ENERGY,84.57956062269942,2017/03/01 05:40:00
1,QLD1,ENERGY,78.31206611378667,2017/03/01 05:40:00
2,SA1,ENERGY,144.03185813745768,2017/03/01 05:40:00
3,TAS1,ENERGY,87.82013228606861,2017/03/01 05:40:00
4,VIC1,ENERGY,85.75635917734598,2017/03/01 05:40:00
0,NSW1,ENERGY,76.45623698022769,2017/03/01 05:45:00
1,QLD1,ENERGY,70.34616925104845,2017/03/01 05:45:00
2,SA1,ENERGY,124.98502097064109,2017/03/01 05:45:00
3,TAS1,ENERGY,79.31625911324144,2017/03/01 05:45:00
4,VIC1,ENERGY,77.4328074415817,2017/03/01 05:45:00
0,NSW1,ENERGY,107.81721270669699,2017/03/01 05:50:00
1,QLD1,ENERGY,97.80372039065729,2017/03/01 05:50:00
2,SA1,ENERGY,185.34778665254242,2017/03/01 05:50:00
3,TAS1,ENERGY,113.01157503100454,2017/03/01 05:50:00
4,VIC1,ENERGY,110.355803017776,2017/03/01 05:50:00
0,NSW1,ENERGY,105.96454640250262,2017/03/01 05:55:00
1,QLD1,ENERGY,96.89027247132432,2017/03/01 05:55:00
2,SA1,ENERGY,175.15621626694474,2017/03/01 05:55:00
3,TAS1,ENERGY,111.127245067779,2017/03/01 05:55:00
4,VIC1,ENERGY,108.51574882168937,2017/03/01 05:55:00
0,NSW1,ENERGY,105.96454640250262,2017/03/01 06:00:00
1,QLD1,ENERGY,95.58288189781027,2017/03/01 06:00:00
2,SA1,ENERGY,175.6280763920749,2017/03/01 06:00:00
3,TAS1,ENERGY,112.05443484880081,2017/03/01 06:00:00
4,VIC1,ENERGY,109.42121587069855,2017/03/01 06:00:00
0,NSW1,ENERGY,67.0050240951502,2017/03/01 06:05:00
1,QLD1,ENERGY,60.91694760586443,2017/03/01 06:05:00
2,SA1,ENERGY,124.98502097064109,2017/03/01 06:05:00
3,TAS1,ENERGY,79.94762815993553,2017/03/01 06:05:00
4,VIC1,ENERGY,72.82092116781695,2017/03/01 06:05:00
0,NSW1,ENERGY,74.37345731910148,2017/03/01 06:10:00
1,QLD1,ENERGY,68.64344561631539,2017/03/01 06:10:00
2,SA1,ENERGY,124.98502097064132,2017/03/01 06:10:00
3,TAS1,ENERGY,79.94762815993553,2017/03/01 06:10:00
4,VIC1,ENERGY,78.04932889817717,2017/03/01 06:10:00
0,NSW1,ENERGY,99.25214496692863,2017/03/01 06:15:00
1,QLD1,ENERGY,91.8973374948329,2017/03/01 06:15:00
2,SA1,ENERGY,161.2414620147529,2017/03/01 06:15:00
3,TAS1,ENERGY,107.72013228606862,2017/03/01 06:15:00
4,VIC1,ENERGY,105.18870917734617,2017/03/01 06:15:00
0,NSW1,ENERGY,65.95855461834843,2017/03/01 06:20:00
1,QLD1,ENERGY,60.910746433406345,2017/03/01 06:20:00
2,SA1,ENERGY,186.85459743266546,2017/03/01 06:20:00
3,TAS1,ENERGY,113.01157503100454,2017/03/01 06:20:00
4,VIC1,ENERGY,110.3558030177757,2017/03/01 06:20:00
0,NSW1,ENERGY,67.0050240951502,2017/03/01 06:25:00
1,QLD1,ENERGY,62.34013431764677,2017/03/01 06:25:00
2,SA1,ENERGY,186.76999703692186,2017/03/01 06:25:00
3,TAS1,ENERGY,112.99224493906738,2017/03/01 06:25:00
4,VIC1,ENERGY,112.76841221299927,2017/03/01 06:25:00
0,NSW1,ENERGY,67.0050240951502,2017/03/01 06:30:00
1,QLD1,ENERGY,62.81251973751707,2017/03/01 06:30:00
2,SA1,ENERGY,209.23780903156847,2017/03/01 06:30:00
3,TAS1,ENERGY,128.29590885379903,2017/03/01 06:30:00
4,VIC1,ENERGY,127.712587295136,2017/03/01 06:30:00
0,NSW1,ENERGY,67.0050240951502,2017/03/01 06:35:00
1,QLD1,ENERGY,62.84267199835994,2017/03/01 06:35:00
2,SA1,ENERGY,124.98502097064109,2017/03/01 06:35:00
3,TAS1,ENERGY,106.91656141402035,2017/03/01 06:35:00
4,VIC1,ENERGY,104.3964884361893,2017/03/01 06:35:00
0,NSW1,ENERGY,104.6090604716853,2017/03/01 06:40:00
1,QLD1,ENERGY,98.92257907286347,2017/03/01 06:40:00
2,SA1,ENERGY,135.30643641163982,2017/03/01 06:40:00
3,TAS1,ENERGY,113.02406847550918,2017/03/01 06:40:00
4,VIC1,ENERGY,110.36829646228058,2017/03/01 06:40:00
0,NSW1,ENERGY,105.96449342022936,2017/03/01 06:45:00
1,QLD1,ENERGY,98.78391189781014,2017/03/01 06:45:00
2,SA1,ENERGY,138.7238567987486,2017/03/01 06:45:00
3,TAS1,ENERGY,113.01157503100454,2017/03/01 06:45:00
4,VIC1,ENERGY,111.94619206465063,2017/03/01 06:45:00
0,NSW1,ENERGY,105.32176065868269,2017/03/01 06:50:00
1,QLD1,ENERGY,98.93660953954165,2017/03/01 06:50:00
2,SA1,ENERGY,141.0341053153062,2017/03/01 06:50:00
3,TAS1,ENERGY,112.96824104234527,2017/03/01 06:50:00
4,VIC1,ENERGY,113.21369237785011,2017/03/01 06:50:00
0,NSW1,ENERGY,107.14583310041694,2017/03/01 06:55:00
1,QLD1,ENERGY,102.20210952813034,2017/03/01 06:55:00
2,SA1,ENERGY,141.01069708743958,2017/03/01 06:55:00
3,TAS1,ENERGY,112.96824104234527,2017/03/01 06:55:00
