,State,Service,Price,DateTime
0,NSW1,ENERGY,68.16640718562877,2017/07/01 00:05:00
1,QLD1,ENERGY,59.880239520958085,2017/07/01 00:05:00
2,SA1,ENERGY,106.99021370081884,2017/07/01 00:05:00
3,TAS1,ENERGY,103.5582161183211,2017/07/01 00:05:00
4,VIC1,ENERGY,104.88982795049803,2017/07/01 00:05:00
0,NSW1,ENERGY,84.99949254034304,2017/07/01 00:10:00
1,QLD1,ENERGY,73.81474931492957,2017/07/01 00:10:00
2,SA1,ENERGY,109.13011059414904,2017/07/01 00:10:00
3,TAS1,ENERGY,106.72181586868128,2017/07/01 00:10:00
4,VIC1,ENERGY,108.09371504395352,2017/07/01 00:10:00
0,NSW1,ENERGY,74.72131437538714,2017/07/01 00:15:00
1,QLD1,ENERGY,64.87714226718973,2017/07/01 00:15:00
2,SA1,ENERGY,102.88992471292961,2017/07/01 00:15:00
3,TAS1,ENERGY,102.19058312531286,2017/07/01 00:15:00
4,VIC1,ENERGY,103.50474288567149,2017/07/01 00:15:00
0,NSW1,ENERGY,69.94823911499036,2017/07/01 00:20:00
1,QLD1,ENERGY,61.3496419770627,2017/07/01 00:20:00
2,SA1,ENERGY,101.82279081377939,2017/07/01 00:20:00
3,TAS1,ENERGY,102.19058312531139,2017/07/01 00:20:00
4,VIC1,ENERGY,103.50474288567001,2017/07/01 00:20:00
0,NSW1,ENERGY,69.94823911499036,2017/07/01 00:25:00
1,QLD1,ENERGY,60.648690672891505,2017/07/01 00:25:00
2,SA1,ENERGY,102.32064862705863,2017/07/01 00:25:00
3,TAS1,ENERGY,102.19058312531139,2017/07/01 00:25:00
4,VIC1,ENERGY,103.50474288567149,2017/07/01 00:25:00
0,NSW1,ENERGY,67.99764957079192,2017/07/01 00:30:00
1,QLD1,ENERGY,59.0900963462398,2017/07/01 00:30:00
2,SA1,ENERGY,99.18888930224595,2017/07/01 00:30:00
3,TAS1,ENERGY,99.59713969181186,2017/07/01 00:30:00
4,VIC1,ENERGY,100.87822639141919,2017/07/01 00:30:00
0,NSW1,ENERGY,69.14609500743784,2017/07/01 00:35:00
1,QLD1,ENERGY,59.95221065639776,2017/07/01 00:35:00
2,SA1,ENERGY,103.82974777833122,2017/07/01 00:35:00
3,TAS1,ENERGY,105.42270376868126,2017/07/01 00:35:00
4,VIC1,ENERGY,103.50474288567149,2017/07/01 00:35:00
0,NSW1,ENERGY,69.94823911499036,2017/07/01 00:40:00
1,QLD1,ENERGY,60.21230459352482,2017/07/01 00:40:00
2,SA1,ENERGY,103.79662626060906,2017/07/01 00:40:00
3,TAS1,ENERGY,102.19058312531286,2017/07/01 00:40:00
4,VIC1,ENERGY,103.50474288567149,2017/07/01 00:40:00
0,NSW1,ENERGY,60.372770682305145,2017/07/01 00:45:00
1,QLD1,ENERGY,52.311164150675495,2017/07/01 00:45:00
2,SA1,ENERGY,103.78451620569113,2017/07/01 00:45:00
3,TAS1,ENERGY,102.19058312531139,2017/07/01 00:45:00
4,VIC1,ENERGY,103.50474288567149,2017/07/01 00:45:00
0,NSW1,ENERGY,68.27287425149692,2017/07/01 00:50:00
1,QLD1,ENERGY,59.880239520958085,2017/07/01 00:50:00
2,SA1,ENERGY,103.28324273589497,2017/07/01 00:50:00
3,TAS1,ENERGY,102.19058312531139,2017/07/01 00:50:00
4,VIC1,ENERGY,103.50474288567149,2017/07/01 00:50:00
0,NSW1,ENERGY,68.71484431137719,2017/07/01 00:55:00
1,QLD1,ENERGY,59.880233532934426,2017/07/01 00:55:00
2,SA1,ENERGY,101.77336459964931,2017/07/01 00:55:00
3,TAS1,ENERGY,102.04324100868128,2017/07/01 00:55:00
4,VIC1,ENERGY,103.35554392719278,2017/07/01 00:55:00
0,NSW1,ENERGY,69.65125748502994,2017/07/01 01:00:00
1,QLD1,ENERGY,59.880239520958085,2017/07/01 01:00:00
2,SA1,ENERGY,101.80945292553625,2017/07/01 01:00:00
3,TAS1,ENERGY,102.17655277089966,2017/07/01 01:00:00
4,VIC1,ENERGY,103.49093699380711,2017/07/01 01:00:00
0,NSW1,ENERGY,78.43385721240462,2017/07/01 01:05:00
1,QLD1,ENERGY,67.0512022216407,2017/07/01 01:05:00
2,SA1,ENERGY,104.23217421867254,2017/07/01 01:05:00
3,TAS1,ENERGY,102.19058312531139,2017/07/01 01:05:00
4,VIC1,ENERGY,103.50474288567149,2017/07/01 01:05:00
0,NSW1,ENERGY,77.00651027589576,2017/07/01 01:10:00
1,QLD1,ENERGY,65.43071889830017,2017/07/01 01:10:00
2,SA1,ENERGY,106.99021370081884,2017/07/01 01:10:00
3,TAS1,ENERGY,106.72181586868128,2017/07/01 01:10:00
4,VIC1,ENERGY,106.75997076093442,2017/07/01 01:10:00
0,NSW1,ENERGY,69.94823911499036,2017/07/01 01:15:00
1,QLD1,ENERGY,59.003242285598326,2017/07/01 01:15:00
2,SA1,ENERGY,104.2489419870174,2017/07/01 01:15:00
3,TAS1,ENERGY,102.74325243011177,2017/07/01 01:15:00
4,VIC1,ENERGY,103.50474288567149,2017/07/01 01:15:00
0,NSW1,ENERGY,69.94823911499036,2017/07/01 01:20:00
1,QLD1,ENERGY,58.9678344869583,2017/07/01 01:20:00
2,SA1,ENERGY,104.34098454028477,2017/07/01 01:20:00
3,TAS1,ENERGY,103.0061255976525,2017/07/01 01:20:00
4,VIC1,ENERGY,103.50474288567149,2017/07/01 01:20:00
0,NSW1,ENERGY,69.94823911499036,2017/07/01 01:25:00
1,QLD1,ENERGY,58.96454691972,2017/07/01 01:25:00
2,SA1,ENERGY,104.20961018472308,2017/07/01 01:25:00
