,State,Service,Price,DateTime
0,NSW1,ENERGY,74.95175215845607,2017/11/01 00:05:00
1,QLD1,ENERGY,70.45359770441857,2017/11/01 00:05:00
2,SA1,ENERGY,89.99600638977635,2017/11/01 00:05:00
3,TAS1,ENERGY,94.27089023830824,2017/11/01 00:05:00
4,VIC1,ENERGY,93.0831247583287,2017/11/01 00:05:00
0,NSW1,ENERGY,74.969450101833,2017/11/01 00:10:00
1,QLD1,ENERGY,73.72509786451698,2017/11/01 00:10:00
2,SA1,ENERGY,80.00199680511182,2017/11/01 00:10:00
3,TAS1,ENERGY,83.2072768071085,2017/11/01 00:10:00
4,VIC1,ENERGY,82.15757060702877,2017/11/01 00:10:00
0,NSW1,ENERGY,69.91671744871013,2017/11/01 00:15:00
1,QLD1,ENERGY,66.17634785699778,2017/11/01 00:15:00
2,SA1,ENERGY,80.00199680511182,2017/11/01 00:15:00
3,TAS1,ENERGY,83.64344769369039,2017/11/01 00:15:00
4,VIC1,ENERGY,82.58950138778047,2017/11/01 00:15:00
0,NSW1,ENERGY,68.95575982289951,2017/11/01 00:20:00
1,QLD1,ENERGY,64.77553542009885,2017/11/01 00:20:00
2,SA1,ENERGY,80.00199680511182,2017/11/01 00:20:00
3,TAS1,ENERGY,84.08745877595872,2017/11/01 00:20:00
4,VIC1,ENERGY,83.0279123302718,2017/11/01 00:20:00
0,NSW1,ENERGY,69.89203084832904,2017/11/01 00:25:00
1,QLD1,ENERGY,64.7801277120826,2017/11/01 00:25:00
2,SA1,ENERGY,80.00199680511182,2017/11/01 00:25:00
3,TAS1,ENERGY,81.97276599440886,2017/11/01 00:25:00
4,VIC1,ENERGY,80.93994021565503,2017/11/01 00:25:00
0,NSW1,ENERGY,69.89203084832904,2017/11/01 00:30:00
1,QLD1,ENERGY,64.77553542009885,2017/11/01 00:30:00
2,SA1,ENERGY,80.00199680511182,2017/11/01 00:30:00
3,TAS1,ENERGY,82.01364701477594,2017/11/01 00:30:00
4,VIC1,ENERGY,80.98026122204418,2017/11/01 00:30:00
0,NSW1,ENERGY,69.91671744871013,2017/11/01 00:35:00
1,QLD1,ENERGY,63.90080341255324,2017/11/01 00:35:00
2,SA1,ENERGY,80.00199680511182,2017/11/01 00:35:00
3,TAS1,ENERGY,81.20290677915345,2017/11/01 00:35:00
4,VIC1,ENERGY,80.17976124201246,2017/11/01 00:35:00
0,NSW1,ENERGY,73.17714246177925,2017/11/01 00:40:00
1,QLD1,ENERGY,67.34801283883587,2017/11/01 00:40:00
2,SA1,ENERGY,80.00199680511182,2017/11/01 00:40:00
3,TAS1,ENERGY,80.4074469249208,2017/11/01 00:40:00
4,VIC1,ENERGY,79.39430163738079,2017/11/01 00:40:00
0,NSW1,ENERGY,69.91853360488798,2017/11/01 00:45:00
1,QLD1,ENERGY,64.77553542009885,2017/11/01 00:45:00
2,SA1,ENERGY,80.00199680511182,2017/11/01 00:45:00
3,TAS1,ENERGY,80.01959724440884,2017/11/01 00:45:00
4,VIC1,ENERGY,79.01133207867413,2017/11/01 00:45:00
0,NSW1,ENERGY,69.93510114291601,2017/11/01 00:50:00
1,QLD1,ENERGY,64.77553542009885,2017/11/01 00:50:00
2,SA1,ENERGY,87.9445185333164,2017/11/01 00:50:00
3,TAS1,ENERGY,89.84281866105736,2017/11/01 00:50:00
4,VIC1,ENERGY,88.71121030950292,2017/11/01 00:50:00
0,NSW1,ENERGY,65.20052524711693,2017/11/01 00:55:00
1,QLD1,ENERGY,59.94645799011532,2017/11/01 00:55:00
2,SA1,ENERGY,80.00199680511182,2017/11/01 00:55:00
3,TAS1,ENERGY,80.42040724840348,2017/11/01 00:55:00
4,VIC1,ENERGY,79.40710195686913,2017/11/01 00:55:00
0,NSW1,ENERGY,64.75368207211783,2017/11/01 01:00:00
1,QLD1,ENERGY,59.14407059421029,2017/11/01 01:00:00
2,SA1,ENERGY,80.00199680511182,2017/11/01 01:00:00
3,TAS1,ENERGY,79.64118779952078,2017/11/01 01:00:00
4,VIC1,ENERGY,78.63772275359419,2017/11/01 01:00:00
0,NSW1,ENERGY,69.89203084832904,2017/11/01 01:05:00
1,QLD1,ENERGY,64.26495355269913,2017/11/01 01:05:00
2,SA1,ENERGY,98.20882719694187,2017/11/01 01:05:00
3,TAS1,ENERGY,100.78173858661663,2017/11/01 01:05:00
4,VIC1,ENERGY,99.51062494526536,2017/11/01 01:05:00
